EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM009,38,36-45,No,Travel_Frequently,216,Research & Development,23,3,Life Sciences,1,12,4,Male,44,2,3,Manufacturing Director,3,Single,9526,5k-10k,8787,0,Y,No,21,4,2,80,0,10,2,3,9,7,1,
RM020,38,36-45,No,Travel_Rarely,371,Research & Development,2,3,Life Sciences,1,24,4,Male,45,3,1,Research Scientist,4,Single,3944,Upto 5k,4306,5,Y,Yes,11,3,3,80,0,6,3,3,3,2,1,2
RM062,38,36-45,No,Travel_Frequently,653,Research & Development,29,5,Life Sciences,1,79,4,Female,50,3,2,Laboratory Technician,4,Single,2406,Upto 5k,5456,1,Y,No,11,3,4,80,0,10,2,3,10,3,9,9
RM084,38,36-45,No,Non-Travel,573,Research & Development,6,3,Medical,1,107,2,Female,79,1,2,Research Scientist,4,Divorced,5329,5k-10k,15717,7,Y,Yes,12,3,4,80,3,17,3,3,13,11,1,9
RM143,38,36-45,No,Travel_Rarely,364,Research & Development,3,5,Technical Degree,1,193,4,Female,32,3,2,Research Scientist,3,Single,4317,Upto 5k,2302,3,Y,Yes,20,4,2,80,0,19,2,3,3,2,2,
RM169,38,36-45,No,Travel_Rarely,702,Sales,1,4,Life Sciences,1,230,1,Female,59,2,2,Sales Executive,4,Single,8686,5k-10k,12930,4,Y,No,22,4,3,80,0,12,2,4,8,3,0,7
RM180,38,36-45,No,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,1,245,3,Female,75,3,1,Laboratory Technician,4,Single,2288,Upto 5k,6319,1,Y,No,12,3,3,80,0,2,3,3,2,2,2,1
RM199,38,36-45,No,Travel_Rarely,1261,Research & Development,2,4,Life Sciences,1,271,4,Male,88,3,2,Manufacturing Director,3,Married,6553,5k-10k,7259,9,Y,No,14,3,2,80,0,14,3,3,1,0,0,0
RM200,38,36-45,No,Travel_Rarely,1084,Research & Development,29,3,Technical Degree,1,273,4,Male,54,3,2,Manufacturing Director,4,Married,6261,5k-10k,4185,3,Y,No,18,3,1,80,1,9,3,1,7,7,1,7
RM205,38,36-45,Yes,Travel_Rarely,1180,Research & Development,29,1,Medical,1,282,2,Male,70,3,2,Healthcare Representative,1,Married,6673,5k-10k,11354,7,Y,Yes,19,3,2,80,0,17,2,3,1,0,0,0
RM224,38,36-45,No,Travel_Rarely,119,Sales,3,3,Life Sciences,1,307,1,Male,76,3,3,Sales Executive,3,Divorced,10609,10k-15k,9647,0,Y,No,12,3,3,80,2,17,6,2,16,10,5,13
RM262,38,36-45,No,Non-Travel,1327,Sales,2,2,Life Sciences,1,361,4,Male,39,2,2,Sales Executive,4,Married,5249,5k-10k,19682,3,Y,No,18,3,4,80,1,13,0,3,8,7,7,5
RM278,38,36-45,No,Travel_Rarely,322,Sales,7,2,Medical,1,382,1,Female,44,4,2,Sales Executive,1,Divorced,5605,5k-10k,19191,1,Y,Yes,24,4,3,80,1,8,3,3,8,0,7,7
RM288,38,36-45,No,Travel_Rarely,688,Research & Development,23,4,Life Sciences,1,393,4,Male,82,3,2,Healthcare Representative,4,Divorced,5745,5k-10k,18899,9,Y,No,14,3,2,80,1,10,2,3,2,2,1,2
RM308,38,36-45,No,Travel_Rarely,849,Research & Development,25,2,Life Sciences,1,421,1,Female,81,2,3,Research Director,2,Married,12061,10k-15k,26707,3,Y,No,17,3,3,80,1,19,2,3,10,8,0,1
RM342,38,36-45,No,Travel_Rarely,343,Research & Development,15,2,Life Sciences,1,461,3,Male,92,2,3,Research Director,4,Divorced,11510,10k-15k,15682,0,Y,Yes,14,3,2,80,1,12,3,3,11,10,2,9
RM417,38,36-45,No,Travel_Frequently,1490,Research & Development,2,2,Life Sciences,1,556,4,Male,42,3,1,Laboratory Technician,4,Married,1702,Upto 5k,12106,1,Y,Yes,23,4,3,80,1,1,3,3,1,0,0,0
RM472,38,36-45,No,Travel_Rarely,1495,Research & Development,10,3,Medical,1,634,3,Female,76,3,2,Healthcare Representative,3,Married,9824,5k-10k,22174,3,Y,No,19,3,3,80,1,18,4,3,1,0,0,0
RM491,38,36-45,No,Travel_Rarely,362,Research & Development,1,1,Life Sciences,1,662,3,Female,43,3,1,Research Scientist,1,Single,2619,Upto 5k,14561,3,Y,No,17,3,4,80,0,8,3,2,0,0,0,0
RM519,38,36-45,No,Travel_Rarely,243,Sales,7,4,Marketing,1,709,4,Female,46,2,2,Sales Executive,4,Single,4028,Upto 5k,7791,0,Y,No,20,4,1,80,0,8,2,3,7,7,0,5
RM530,38,36-45,No,Travel_Rarely,827,Research & Development,1,4,Life Sciences,1,724,2,Female,33,4,2,Healthcare Representative,4,Single,7625,5k-10k,19383,0,Y,No,13,3,3,80,0,10,4,2,9,7,1,8
RM543,38,36-45,No,Travel_Rarely,168,Research & Development,1,3,Life Sciences,1,743,3,Female,81,3,3,Manufacturing Director,3,Single,7861,5k-10k,15397,4,Y,Yes,14,3,4,80,0,10,4,4,1,0,0,0
RM560,38,36-45,No,Travel_Rarely,268,Research & Development,2,5,Medical,1,773,4,Male,92,3,1,Research Scientist,3,Married,3057,Upto 5k,20471,6,Y,Yes,13,3,2,80,1,6,0,1,1,0,0,1
RM579,38,36-45,No,Travel_Frequently,240,Research & Development,2,4,Life Sciences,1,803,1,Female,75,4,2,Manufacturing Director,1,Single,5980,5k-10k,26085,6,Y,Yes,12,3,4,80,0,17,2,3,15,7,4,12
RM606,38,36-45,No,Travel_Frequently,471,Research & Development,12,3,Life Sciences,1,837,1,Male,45,2,2,Healthcare Representative,1,Divorced,6288,5k-10k,4284,2,Y,No,15,3,3,80,1,13,3,2,4,3,1,2
RM643,38,36-45,No,Travel_Rarely,395,Sales,9,3,Marketing,1,893,2,Male,98,2,1,Sales Representative,2,Married,2899,Upto 5k,12102,0,Y,No,19,3,4,80,1,3,3,3,2,2,1,2
RM682,38,36-45,No,Travel_Rarely,1333,Research & Development,1,3,Technical Degree,1,950,4,Female,80,3,3,Research Director,1,Married,13582,10k-15k,16292,1,Y,No,13,3,2,80,1,15,3,3,15,12,5,11
RM704,38,36-45,No,Non-Travel,152,Sales,10,3,Technical Degree,1,983,3,Female,85,3,2,Sales Executive,4,Single,5666,5k-10k,19899,1,Y,Yes,13,3,2,80,0,6,1,3,5,3,1,3
RM723,38,36-45,No,Travel_Frequently,1391,Research & Development,10,1,Medical,1,1006,3,Male,66,3,1,Research Scientist,3,Married,2684,Upto 5k,12127,0,Y,No,17,3,2,80,1,3,0,2,2,1,0,2
RM748,38,36-45,No,Travel_Rarely,1035,Sales,3,4,Life Sciences,1,1036,2,Male,42,3,2,Sales Executive,4,Single,6861,5k-10k,4981,8,Y,Yes,12,3,3,80,0,19,1,3,1,0,0,0
RM766,38,36-45,No,Travel_Frequently,1186,Research & Development,3,4,Other,1,1060,3,Male,44,3,1,Research Scientist,3,Married,2821,Upto 5k,2997,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2
RM785,38,36-45,No,Travel_Rarely,330,Research & Development,17,1,Life Sciences,1,1088,3,Female,65,2,3,Healthcare Representative,3,Married,8823,5k-10k,24608,0,Y,No,18,3,1,80,1,20,4,2,19,9,1,9
RM808,38,36-45,No,Travel_Rarely,770,Sales,10,4,Marketing,1,1119,3,Male,73,2,3,Sales Executive,3,Divorced,8740,5k-10k,5569,0,Y,Yes,14,3,2,80,2,9,2,3,8,7,2,7
RM812,38,36-45,No,Travel_Rarely,130,Sales,2,2,Marketing,1,1125,4,Male,32,3,3,Sales Executive,2,Single,7351,5k-10k,20619,7,Y,No,16,3,3,80,0,10,2,3,1,0,0,0
RM827,38,36-45,No,Travel_Rarely,433,Human Resources,1,3,Human Resources,1,1152,3,Male,37,4,1,Human Resources,3,Married,2844,Upto 5k,6004,1,Y,No,13,3,4,80,1,7,2,4,7,6,5,0
RM964,38,36-45,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,1,1355,2,Female,31,3,2,Sales Executive,1,Divorced,6893,5k-10k,19461,3,Y,No,15,3,4,80,1,11,3,3,7,7,1,7
RM983,38,36-45,No,Travel_Frequently,693,Research & Development,7,3,Life Sciences,1,1382,4,Male,57,4,1,Research Scientist,3,Divorced,2610,Upto 5k,15748,1,Y,No,11,3,4,80,3,4,2,3,4,2,0,3
RM1108,38,36-45,No,Travel_Frequently,888,Human Resources,10,4,Human Resources,1,1563,3,Male,71,3,2,Human Resources,3,Married,6077,5k-10k,14814,3,Y,No,11,3,3,80,0,10,2,3,6,3,1,2
RM1113,38,36-45,Yes,Travel_Rarely,903,Research & Development,2,3,Medical,1,1573,3,Male,81,3,2,Manufacturing Director,2,Married,4855,Upto 5k,7653,4,Y,No,11,3,1,80,2,7,2,3,5,2,1,4
RM1120,38,36-45,No,Travel_Rarely,1245,Sales,14,3,Life Sciences,1,1582,3,Male,80,3,2,Sales Executive,2,Married,9924,5k-10k,12355,0,Y,No,11,3,4,80,1,10,3,3,9,8,7,7
RM1121,38,36-45,No,Travel_Rarely,437,Sales,16,3,Life Sciences,1,1583,2,Female,90,3,2,Sales Executive,2,Single,4198,Upto 5k,16379,2,Y,No,12,3,2,80,0,8,5,4,3,2,1,2
RM1162,38,36-45,No,Travel_Rarely,397,Research & Development,2,2,Medical,1,1638,4,Female,54,2,3,Manufacturing Director,3,Married,7756,5k-10k,14199,3,Y,Yes,19,3,4,80,1,10,6,4,5,4,0,2
RM1188,38,36-45,No,Travel_Frequently,1189,Research & Development,1,3,Life Sciences,1,1668,4,Male,90,3,2,Research Scientist,4,Married,4735,Upto 5k,9867,7,Y,No,15,3,4,80,2,19,4,4,13,11,2,9
RM1194,38,36-45,No,Travel_Frequently,148,Research & Development,2,3,Medical,1,1675,4,Female,42,2,1,Laboratory Technician,2,Single,2440,Upto 5k,23826,1,Y,No,22,4,2,80,0,4,3,3,4,3,3,3
RM1203,38,36-45,No,Travel_Rarely,1495,Research & Development,4,2,Medical,1,1687,4,Female,87,3,1,Laboratory Technician,3,Married,3306,Upto 5k,26176,7,Y,No,19,3,4,80,1,7,5,2,0,0,0,0
RM1257,38,36-45,No,Travel_Frequently,594,Research & Development,2,2,Medical,1,1760,3,Female,75,2,1,Laboratory Technician,2,Married,2468,Upto 5k,15963,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5
RM1262,38,36-45,No,Travel_Rarely,833,Research & Development,18,3,Medical,1,1766,2,Male,60,1,2,Healthcare Representative,4,Married,5811,5k-10k,24539,3,Y,Yes,16,3,3,80,1,15,2,3,1,0,1,0
RM1273,38,36-45,No,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,4,Female,40,2,1,Laboratory Technician,3,Married,3702,Upto 5k,16376,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4
RM1290,38,36-45,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,1,Male,100,3,1,Human Resources,2,Divorced,2592,Upto 5k,7129,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8
RM1309,38,36-45,No,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2,Female,77,1,2,Sales Representative,4,Married,5405,5k-10k,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3
RM1374,38,36-45,No,Travel_Frequently,1394,Research & Development,8,3,Medical,1,1937,4,Female,58,2,2,Research Scientist,2,Divorced,2133,Upto 5k,18115,1,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7
RM1377,38,36-45,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1,1940,2,Male,71,3,1,Research Scientist,4,Divorced,4771,Upto 5k,14293,2,Y,No,19,3,4,80,2,10,0,4,5,2,0,3
RM1392,38,36-45,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,1961,1,Male,59,2,1,Sales Representative,1,Single,2858,Upto 5k,11473,4,Y,No,14,3,1,80,0,20,3,2,1,0,0,0
RM1401,38,36-45,No,Travel_Frequently,1444,Human Resources,1,4,Other,1,1972,4,Male,88,3,1,Human Resources,2,Married,2991,Upto 5k,5224,0,Y,Yes,11,3,2,80,1,7,2,3,6,2,1,2
RM1417,38,36-45,No,Travel_Rarely,1321,Sales,1,4,Life Sciences,1,1995,4,Male,86,3,2,Sales Executive,2,Married,4440,Upto 5k,7636,0,Y,No,15,3,1,80,2,16,3,3,15,13,5,8
RM1419,38,36-45,No,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,1997,1,Male,72,2,2,Manufacturing Director,3,Married,5321,5k-10k,14284,2,Y,No,11,3,4,80,1,10,1,3,8,3,7,7
RM1431,38,36-45,No,Travel_Rarely,201,Research & Development,10,3,Medical,1,2015,2,Female,99,1,3,Research Director,3,Married,13206,10k-15k,3376,3,Y,No,12,3,1,80,1,20,3,3,18,16,1,11
RM1452,38,36-45,No,TravelRarely,345,Sales,10,2,Life Sciences,1,2041,1,Female,100,3,2,Sales Executive,4,Married,5343,5k-10k,5982,1,Y,No,11,3,3,80,1,10,1,3,10,7,1,9
RM034,39,36-45,Yes,Travel_Rarely,895,Sales,5,3,Technical Degree,1,42,4,Male,56,3,2,Sales Representative,4,Married,2086,Upto 5k,3335,3,Y,No,14,3,3,80,1,19,6,4,1,0,0,0
RM138,39,36-45,No,Travel_Rarely,1329,Sales,4,4,Life Sciences,1,182,4,Female,47,2,2,Sales Executive,3,Married,5902,5k-10k,14590,4,Y,No,14,3,3,80,1,17,1,4,15,11,5,9
RM241,39,36-45,No,Travel_Rarely,1431,Research & Development,1,4,Medical,1,332,3,Female,96,3,1,Laboratory Technician,3,Divorced,2232,Upto 5k,15417,7,Y,No,14,3,3,80,3,7,1,3,3,2,1,2
RM252,39,36-45,No,Travel_Frequently,505,Research & Development,2,4,Technical Degree,1,343,3,Female,64,3,3,Healthcare Representative,3,Single,10938,10k-15k,6420,0,Y,No,25,4,4,80,0,20,1,3,19,6,11,
RM305,39,36-45,No,Travel_Rarely,1132,Research & Development,1,3,Medical,1,417,3,Male,48,4,3,Healthcare Representative,4,Divorced,9613,5k-10k,10942,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7
RM315,39,36-45,No,Travel_Rarely,117,Research & Development,10,1,Medical,1,429,3,Male,99,3,4,Manager,1,Married,17068,15k+,5355,1,Y,Yes,14,3,4,80,0,21,3,3,21,9,11,10
RM327,39,36-45,No,Travel_Frequently,672,Research & Development,7,2,Medical,1,444,3,Male,54,2,5,Manager,4,Married,19272,15k+,21141,1,Y,No,15,3,1,80,1,21,2,3,21,9,13,3
RM328,39,36-45,Yes,Travel_Rarely,1162,Sales,3,2,Medical,1,445,4,Female,41,3,2,Sales Executive,3,Married,5238,5k-10k,17778,4,Y,Yes,18,3,1,80,0,12,3,2,1,0,0,0
RM401,39,36-45,No,Travel_Frequently,1218,Research & Development,1,1,Life Sciences,1,531,2,Male,52,3,5,Manager,3,Divorced,19197,15k+,8213,1,Y,Yes,14,3,3,80,1,21,3,3,21,8,1,6
RM450,39,36-45,No,Travel_Frequently,443,Research & Development,8,1,Life Sciences,1,602,3,Female,48,3,1,Laboratory Technician,3,Married,3755,Upto 5k,17872,1,Y,No,11,3,1,80,1,8,3,3,8,3,0,7
RM527,39,36-45,No,Travel_Rarely,408,Research & Development,2,4,Technical Degree,1,721,4,Female,80,2,2,Healthcare Representative,3,Single,4553,Upto 5k,20978,1,Y,No,11,3,1,80,0,20,4,3,20,7,11,10
RM552,39,36-45,No,Travel_Rarely,141,Human Resources,3,3,Human Resources,1,760,3,Female,44,4,2,Human Resources,2,Married,6389,5k-10k,18767,9,Y,No,15,3,3,80,1,12,3,1,8,3,3,6
RM655,39,36-45,No,Travel_Rarely,1383,Human Resources,2,3,Life Sciences,1,909,4,Female,42,2,2,Human Resources,4,Married,5204,5k-10k,7790,8,Y,No,11,3,3,80,2,13,2,3,5,4,0,4
RM670,39,36-45,Yes,Travel_Rarely,1122,Research & Development,6,3,Medical,1,932,4,Male,70,3,1,Laboratory Technician,1,Married,2404,Upto 5k,4303,7,Y,Yes,21,4,4,80,0,8,2,1,2,2,2,2
RM706,39,36-45,No,Travel_Rarely,903,Sales,2,5,Life Sciences,1,985,1,Male,41,4,3,Sales Executive,3,Single,7880,5k-10k,2560,0,Y,No,18,3,4,80,0,9,3,3,8,7,0,7
RM739,39,36-45,No,Travel_Rarely,466,Research & Development,1,1,Life Sciences,1,1026,4,Female,65,2,4,Manufacturing Director,4,Married,12742,10k-15k,7060,1,Y,No,16,3,3,80,1,21,3,3,21,6,11,8
RM754,39,36-45,No,Travel_Frequently,945,Research & Development,22,3,Medical,1,1043,4,Female,82,3,3,Manufacturing Director,1,Single,10880,10k-15k,5083,1,Y,Yes,13,3,3,80,0,21,2,3,21,6,2,8
RM814,39,36-45,Yes,Travel_Frequently,203,Research & Development,2,3,Life Sciences,1,1127,1,Male,84,3,4,Healthcare Representative,4,Divorced,12169,10k-15k,13547,7,Y,No,11,3,4,80,3,21,4,3,18,7,11,5
RM817,39,36-45,No,Non-Travel,439,Research & Development,9,3,Life Sciences,1,1132,3,Male,70,3,2,Laboratory Technician,2,Single,6782,5k-10k,8770,9,Y,No,15,3,3,80,0,9,2,2,5,4,0,3
RM938,39,36-45,No,Travel_Rarely,412,Research & Development,13,4,Medical,1,1307,3,Female,94,2,4,Manager,2,Divorced,17123,15k+,17334,6,Y,Yes,13,3,4,80,2,21,4,3,19,9,15,2
RM941,39,36-45,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,1,1310,3,Male,93,3,1,Research Scientist,1,Single,3904,Upto 5k,22154,0,Y,No,13,3,1,80,0,6,2,3,5,2,0,3
RM950,39,36-45,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,1322,1,Male,32,3,2,Manufacturing Director,3,Single,4534,Upto 5k,13352,0,Y,No,11,3,1,80,0,9,6,3,8,7,1,7
RM987,39,36-45,No,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,1390,1,Male,44,2,2,Sales Executive,4,Married,6120,5k-10k,3567,3,Y,Yes,12,3,4,80,2,8,2,4,5,4,1,4
RM993,39,36-45,No,Non-Travel,1485,Research & Development,25,2,Life Sciences,1,1397,3,Male,71,3,3,Healthcare Representative,3,Married,10920,10k-15k,3449,3,Y,No,21,4,2,80,1,13,2,3,6,4,0,5
RM1033,39,36-45,Yes,Non-Travel,592,Research & Development,2,3,Life Sciences,1,1458,1,Female,54,2,1,Laboratory Technician,1,Single,3646,Upto 5k,17181,2,Y,Yes,23,4,2,80,0,11,2,4,1,0,0,0
RM1080,39,36-45,No,Travel_Rarely,1089,Research & Development,6,3,Life Sciences,1,1525,2,Female,32,3,3,Manufacturing Director,2,Single,8376,5k-10k,9150,4,Y,No,18,3,4,80,0,9,3,3,2,0,2,2
RM1125,39,36-45,No,Travel_Rarely,1462,Sales,6,3,Medical,1,1588,4,Male,38,4,3,Sales Executive,3,Married,8237,5k-10k,4658,2,Y,No,11,3,1,80,1,11,3,3,7,6,7,6
RM1149,39,36-45,No,Travel_Rarely,1387,Research & Development,10,5,Medical,1,1618,2,Male,76,3,2,Manufacturing Director,1,Married,5377,5k-10k,3835,2,Y,No,13,3,4,80,3,10,3,3,7,7,7,7
RM1156,39,36-45,No,Travel_Rarely,170,Research & Development,3,2,Medical,1,1627,3,Male,76,2,2,Laboratory Technician,3,Divorced,3069,Upto 5k,10302,0,Y,No,15,3,4,80,1,11,3,3,10,8,0,7
RM1160,39,36-45,No,Travel_Frequently,711,Research & Development,4,3,Medical,1,1633,1,Female,81,3,2,Manufacturing Director,3,Single,5042,5k-10k,3140,0,Y,No,13,3,4,80,0,10,2,1,9,2,3,8
RM1176,39,36-45,No,Travel_Rarely,492,Research & Development,12,3,Medical,1,1654,4,Male,66,3,2,Manufacturing Director,2,Married,5295,5k-10k,7693,4,Y,No,21,4,3,80,0,7,3,3,5,4,1,0
RM1241,39,36-45,No,Non-Travel,792,Research & Development,1,3,Life Sciences,1,1737,4,Male,77,3,2,Laboratory Technician,4,Married,6472,5k-10k,8989,1,Y,Yes,15,3,4,80,1,9,2,3,9,8,5,8
RM1285,39,36-45,No,Travel_Rarely,1253,Research & Development,10,1,Medical,1,1800,3,Male,65,3,3,Research Director,3,Single,13464,10k-15k,7914,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2
RM1293,39,36-45,No,Travel_Frequently,766,Sales,20,3,Life Sciences,1,1812,3,Male,83,3,2,Sales Executive,4,Divorced,4127,Upto 5k,19188,2,Y,No,18,3,4,80,1,7,6,3,2,1,2,2
RM1336,39,36-45,No,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4,Divorced,3902,Upto 5k,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2
RM1367,39,36-45,No,Non-Travel,1251,Sales,21,4,Life Sciences,1,1929,1,Female,32,1,2,Sales Executive,3,Married,5736,5k-10k,3987,6,Y,No,19,3,3,80,1,10,1,3,3,2,1,2
RM1373,39,36-45,No,Travel_Rarely,867,Research & Development,9,2,Medical,1,1936,1,Male,87,3,2,Manufacturing Director,1,Married,5151,5k-10k,12315,1,Y,No,25,4,4,80,1,10,3,3,10,0,7,9
